Country Name,Country Code,Time,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]",Trade (% of GDP) [NE.TRD.GNFS.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]",Expenditure on secondary education (% of government expenditure on education) [SE.XPD.SECO.ZS],"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]",CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ]
Guatemala,GTM,2009,82.90946198,72.44654167,57.10599333,10.33551695,3.543298691,0.526042967,7263.55515,7265539,51.896,1.310406435,..,..,..,..,..,..,..
Guatemala,GTM,2010,84.07359314,74.40840456,62.11493227,10.43529828,5.141894385,2.869487753,7336.007258,7357571,51.597,1.25873655,..,5.61372,14.81553,..,..,..,..
Guatemala,GTM,2011,84.026414,73.98520531,63.98419583,10.83781428,6.933033097,4.162048937,7503.559516,7449392,51.299,1.240256723,..,4.91508,12.54178,..,..,..,..
Guatemala,GTM,2012,86.53546143,78.66143156,60.98247453,10.8359592,3.322507893,2.969857408,7590.281395,7538790,51,1.192927337,..,5.17897,13.06595,2.52267,1.93862,21.22154,..
Guatemala,GTM,2013,87.83588409,80.96155165,56.68522113,11.10229392,1.726027994,3.6975861,7733.841038,7625644,50.689,1.145508626,..,5.46869,14.30738,2.63075,2.37331,22.68676,..
Guatemala,GTM,2014,85.494371,76.65595454,55.0832794,10.77781594,2.86031114,4.443978074,7939.090404,7709179,50.366,1.089491888,..,5.55752,13.83104,8.39351,6.89062,37.38158,..
Guatemala,GTM,2015,90.53462982,85.83794068,49.89345311,10.35825157,2.231621924,4.092170577,8125.364878,7788224,50.029,1.020115247,..,5.06996,12.88531,..,..,..,..
Guatemala,GTM,2016,91.91514587,88.38421653,46.37273752,10.42151488,2.707191297,2.677802555,8205.754455,7863355,49.681,0.960051086,..,5.12475,13.31038,..,..,..,..
Guatemala,GTM,2017,93.3,90.97245359,46.1238216,10.6417792,1.744274574,3.023430687,8317.364117,7934315,49.32,0.89836637,..,5.09271,13.14359,..,..,..,..
Guatemala,GTM,2018,94.69546509,93.61770054,47.15884226,10.59126385,1.228596621,3.214906243,8448.463825,8001178,48.946,0.839175699,..,5.42101,13.17728,..,..,..,..
Guatemala,GTM,2019,..,..,45.86557829,..,3.412287409,3.845997853,8637.555325,8063081,48.561,0.77069607,..,..,..,..,..,..,..
El Salvador,SLV,1960,..,..,..,..,..,..,..,1705328,61.646,..,..,..,..,..,..,..,..
El Salvador,SLV,1961,..,..,..,..,..,..,..,1749890,61.473,2.579546122,..,..,..,..,..,..,..
El Salvador,SLV,1962,..,..,..,..,..,..,..,1798931,61.372,2.763967077,..,..,..,..,..,..,..
El Salvador,SLV,1963,..,..,..,..,..,..,..,1849909,61.271,2.79438491,..,..,..,..,..,..,..
El Salvador,SLV,1964,..,..,..,..,..,..,..,1902120,61.17,2.783260492,..,..,..,..,..,..,..
El Salvador,SLV,1965,..,..,55.19755731,..,..,..,..,1955010,61.069,2.74262549,..,..,..,..,..,..,..
El Salvador,SLV,1966,..,..,54.44100181,..,-1.175317359,7.16113774,..,2008224,60.967,2.685544088,..,..,..,..,..,..,..
El Salvador,SLV,1967,..,..,54.29625077,..,-0.393507625,5.436848851,..,2061765,60.866,2.631166269,..,..,..,..,..,..,..
El Salvador,SLV,1968,..,..,52.45206262,..,0.19483187,3.236692384,..,2115574,60.764,2.57637584,..,..,..,..,..,..,..
El Salvador,SLV,1969,..,..,48.98036974,..,0.425428244,3.485418819,..,2169817,60.663,2.531666172,..,..,..,..,..,..,..
El Salvador,SLV,1970,..,..,49.38389295,..,4.837511535,2.977295091,..,2224447,60.561,2.48655132,..,..,..,..,..,..,..
El Salvador,SLV,1971,..,..,51.24607965,..,0.806457521,3.858257515,..,2279227,60.456,2.432800499,..,..,..,..,..,..,..
El Salvador,SLV,1972,..,..,57.22153642,..,0.400316544,6.117533686,..,2318722,59.957,1.717982144,..,..,..,..,..,..,..
El Salvador,SLV,1973,..,..,62.94303622,..,8.841365696,4.861673506,..,2357036,59.457,1.638872566,..,..,..,..,..,..,..
El Salvador,SLV,1974,..,..,73.24897352,..,9.64914799,5.336001101,..,2393686,58.954,1.542953981,..,..,..,..,..,..,..
El Salvador,SLV,1975,..,..,71.2629731,..,9.887979361,2.923531888,..,2428376,58.449,1.438828388,..,..,7.28819,..,..,..,..
El Salvador,SLV,1976,..,..,72.36070952,..,17.63421139,5.049260177,..,2461088,57.942,1.338080742,..,..,..,..,..,..,..
El Salvador,SLV,1977,..,..,75.63807687,..,18.32162985,6.78006173,..,2491793,57.435,1.239900307,..,..,..,..,..,..,..
El Salvador,SLV,1978,..,..,69.79628576,..,0.960013081,5.322765837,..,2519885,56.925,1.12107339,..,..,..,..,..,..,..
El Salvador,SLV,1979,..,..,74.11278522,..,15.5624072,-4.180265437,..,2544908,56.414,0.988123448,..,..,..,..,..,..,..
El Salvador,SLV,1980,..,..,67.40646419,..,16.95186403,-11.77131766,..,2566490,55.901,0.844470662,..,..,..,..,..,..,..
El Salvador,SLV,1981,..,..,60.26649248,..,7.397483547,-10.45093667,..,2584606,55.388,0.703387189,..,..,..,..,..,..,..
El Salvador,SLV,1982,..,..,51.24774023,..,5.549883833,-6.305793521,..,2599475,54.873,0.573642301,..,..,..,..,..,..,..
El Salvador,SLV,1983,..,..,54.39780104,..,1.59301165,1.535013739,..,2611867,54.358,0.475578972,..,..,..,..,..,..,..
El Salvador,SLV,1984,..,..,50.29067505,..,3.052360814,1.336955744,..,2622565,53.84,0.408755521,..,..,..,..,..,..,..
El Salvador,SLV,1985,..,..,52.21053821,..,3.151443957,0.616595467,..,2632454,53.323,0.37636445,..,..,..,..,..,..,..
El Salvador,SLV,1986,..,..,53.71412272,..,-0.942941096,0.189394984,..,2641484,52.805,0.342438945,..,..,..,..,..,..,..
El Salvador,SLV,1987,..,..,45.0946222,..,2.368531784,2.513588521,..,2649612,52.286,0.307233374,..,..,..,..,..,..,..
El Salvador,SLV,1988,..,..,38.09570441,..,3.906490102,1.877456711,..,2657291,51.766,0.289396861,..,..,..,..,..,..,..
El Salvador,SLV,1989,..,..,36.92829582,..,3.35730688,0.962191826,..,2665101,51.246,0.293477279,..,..,..,..,..,..,..
El Salvador,SLV,1990,..,..,49.61562779,..,5.107072035,4.831560385,5264.664725,2673300,50.726,0.307170872,..,..,..,..,..,..,..
El Salvador,SLV,1991,69.60788,45.79456876,47.75343093,..,7.420111297,1.494358748,5271.203317,2682104,50.206,0.328789684,..,..,..,..,..,..,..
El Salvador,SLV,1992,75.12730408,55.62209723,48.67524582,..,3.423708368,7.018046272,5563.937092,2691100,49.685,0.334847082,..,..,..,..,..,15.13754,..
El Salvador,SLV,1993,76.08103943,56.47528857,53.52729049,..,8.592340394,5.819234802,5808.196578,2667438,48.583,-0.883157077,..,..,..,..,..,..,..
El Salvador,SLV,1994,77.03598022,57.22355108,55.14864864,..,9.806516804,4.689784362,6002.484243,2630565,47.296,-1.391980917,..,..,..,..,..,..,..
El Salvador,SLV,1995,76.995504,55.89171594,59.36075434,..,10.92810396,4.734959574,6212.222061,2589831,46.012,-1.56060294,..,..,..,..,..,..,..
El Salvador,SLV,1996,77.883,56.44596118,55.28185673,..,6.575144495,0.817680481,6195.502336,2545223,44.732,-1.737435366,..,..,..,..,..,..,..
El Salvador,SLV,1997,79.91395569,59.83627572,63.55709275,..,3.386846165,3.134939588,6327.072215,2497507,43.463,-1.892523461,..,..,..,..,..,..,..
El Salvador,SLV,1998,81.637983,62.33479599,60.87229075,9.879789825,4.228169436,2.654173931,6437.331615,2446657,42.2,-2.057043134,..,8.64049,23.49308,..,..,..,..
El Salvador,SLV,1999,79.129592,59.61165219,60.99048962,10.43175691,0.995604909,2.160516675,6523.437385,2433969,41.643,-0.519934475,..,..,..,..,..,..,..
El Salvador,SLV,2000,84.519249,67.91776601,68.7100889,10.6054957,3.274520865,1.12605705,6548.616598,2419235,41.088,-0.607188376,..,8.24421,20.76394,..,..,..,..
El Salvador,SLV,2001,87.063829,72.32056948,65.89073854,13.30670083,3.315981844,0.877318892,6562.522561,2402571,40.536,-0.691196052,..,..,..,..,..,..,..
El Salvador,SLV,2002,87.54906,72.95194005,65.91909078,12.09947074,1.502694686,1.580862265,6626.988135,2384020,39.986,-0.775127555,..,10.81307,25.79439,..,..,..,..
El Salvador,SLV,2003,86.961151,72.31822447,68.23698248,12.67829709,2.968877057,1.562231082,6694.651691,2364004,39.439,-0.843134684,..,10.10743,26.27874,..,..,..,..
El Salvador,SLV,2004,87.357045,73.0275763,69.78226418,12.65445486,2.716266799,0.890786052,6720.962649,2342835,38.893,-0.899505708,..,..,..,..,..,..,..
El Salvador,SLV,2005,87.525839,73.17147813,69.71580503,14.51081642,4.267723845,2.707467768,6870.622477,2321110,38.352,-0.931621498,..,10.67232,29.08814,..,..,..,..
El Salvador,SLV,2006,89.201467,76.05451913,73.45558403,15.67011126,4.326762659,4.342895377,7136.84176,2298803,37.813,-0.965696685,..,9.24382,23.03018,..,..,34.19236,..
El Salvador,SLV,2007,91.109558,81.0342698,77.62105193,16.74489602,4.38208669,1.860579145,7238.183193,2272949,37.226,-1.131044537,..,11.08977,26.96924,..,..,31.80347,..
El Salvador,SLV,2008,91.000227,81.38377039,80.66597394,17.06020329,3.082068188,2.570846686,7392.840996,2227179,36.322,-2.034234508,..,11.17529,22.04623,..,..,33.68178,..
El Salvador,SLV,2009,91.08402,81.09038536,66.07119117,14.97703052,-0.057017912,-2.086120492,7208.14503,2181668,35.43,-2.064604039,..,14.84428,28.74746,..,..,34.8451,..
El Salvador,SLV,2010,91.580238,81.55564789,73.53696878,15.81201214,2.648519122,2.104283203,7328.655612,2136405,34.548,-2.096521198,..,13.05389,30.09465,..,..,39.09627,..
El Salvador,SLV,2011,92.574686,83.40627598,79.27583317,15.34386709,5.909666647,3.817056396,7575.693677,2091409,33.675,-2.128650836,..,..,..,..,..,36.01186,..
El Salvador,SLV,2012,93.680571,85.15153422,77.649163,16.18254933,2.545678047,2.815501822,7754.830628,2046850,32.813,-2.153597548,..,11.63169,30.71499,..,..,36.81592,..
El Salvador,SLV,2013,95.043105,89.25760309,80.45111243,17.05472746,0.582057822,2.233753682,7892.441858,2002887,31.964,-2.171238631,..,11.50642,30.74863,6.70117,6.05945,38.01115,..
El Salvador,SLV,2014,95.125416,89.23332099,78.10443544,16.70878781,1.011277955,1.711223206,7990.444615,1959422,31.126,-2.194010792,..,11.86216,30.79958,..,..,..,..
El Salvador,SLV,2015,95.4,89.41914383,76.5603134,16.75268491,1.312491927,2.395028298,8143.016917,1916513,30.3,-2.214214278,..,13.09878,31.77691,..,..,..,..
El Salvador,SLV,2016,96,90.26413262,72.81906327,17.35476844,0.650454692,2.546533135,8309.630336,1874999,29.499,-2.189926293,..,15.0163,35.26749,7.87429,7.11731,40.09236,..
El Salvador,SLV,2017,96.8,91.34116605,74.30466148,17.75374396,0.984270674,2.249942252,8454.058198,1834988,28.725,-2.157018411,..,15.53204,34.89118,7.35815,6.6721,39.9476,..
El Salvador,SLV,2018,100,100,77.17506337,18.06190509,2.075183689,2.430960499,8615.576151,1796332,27.977,-2.129113395,..,15.0804,34.02135,..,..,..,..
El Salvador,SLV,2019,..,..,77.17887668,..,1.058462471,2.382362908,8775.98652,1758851,27.254,-2.108605308,..,..,..,..,..,..,..
Ecuador,ECU,1960,..,..,19.91164659,..,..,..,..,3004363,66.122,..,..,..,..,..,..,..,..
Ecuador,ECU,1961,..,..,19.10915839,..,-11.32044297,5.124414881,..,3063172,65.534,1.938541489,..,..,..,..,..,..,..
Ecuador,ECU,1962,..,..,21.0358891,..,-9.993765308,4.919146942,..,3123095,64.94,1.937351694,..,..,..,..,..,..,..
Ecuador,ECU,1963,..,..,19.19029712,..,17.68542543,2.106368246,..,3186850,64.394,2.020847081,..,..,..,..,..,..,..
Ecuador,ECU,1964,..,..,19.04451204,..,14.52778133,7.407245362,..,3253852,63.878,2.080655716,..,..,..,..,..,..,..
Ecuador,ECU,1965,..,..,19.27013828,..,2.9945783,3.275082488,..,3322584,63.36,2.090326817,..,..,..,..,..,..,..
Ecuador,ECU,1966,..,..,21.60006919,..,2.117153971,-0.339525639,..,3392889,62.838,2.09389774,..,..,..,..,..,..,..
Ecuador,ECU,1967,..,..,22.13877914,..,0.47318746,4.621073941,..,3464666,62.314,2.093446464,..,..,..,..,..,..,..
Ecuador,ECU,1968,..,..,24.96037301,..,-0.775245445,1.909438399,..,3537475,61.785,2.079696031,..,..,..,..,..,..,..
Ecuador,ECU,1969,..,..,20.60530271,..,15.14820258,4.66923798,..,3611266,61.256,2.064520758,..,..,..,..,..,..,..
Ecuador,ECU,1970,..,..,22.45125356,..,-13.93638063,6.87192933,..,3685446,60.722,2.033314614,..,..,40.13379,..,..,..,..
Ecuador,ECU,1971,..,..,27.27051473,..,-9.478970323,6.292606196,..,3760133,60.187,2.006277959,..,..,43.46831,..,..,..,..
Ecuador,ECU,1972,..,..,27.95798974,..,10.1496458,5.017640704,..,3834996,59.648,1.971406268,..,..,..,..,..,..,..
Ecuador,ECU,1973,..,..,34.53763474,..,7.197484165,13.95068213,..,3909901,59.108,1.934366219,..,..,..,..,..,..,..
Ecuador,ECU,1974,..,..,41.4043701,..,52.47955888,11.20850963,..,3982844,58.543,1.848408299,..,..,..,..,..,13.38829,..
Ecuador,ECU,1975,..,..,35.40505004,..,5.575828937,10.972154,..,4031324,57.637,1.209872101,..,..,..,..,..,..,..
Ecuador,ECU,1976,..,..,34.01390427,..,9.493713596,7.397187619,..,4077200,56.724,1.131562033,..,..,..,..,..,..,..
Ecuador,ECU,1977,..,..,34.44221024,..,19.36071807,1.604842112,..,4120783,55.809,1.063271554,..,..,28.40637,..,..,..,..
Ecuador,ECU,1978,..,..,33.29582882,..,2.289897244,5.706824945,..,4161878,54.889,0.992322086,..,..,..,..,..,..,..
Ecuador,ECU,1979,..,..,36.07958177,..,14.61446095,3.734048401,..,4200752,53.966,0.929714217,..,..,..,..,..,..,..
Ecuador,ECU,1980,..,..,35.02500959,..,21.63569219,3.708682969,..,4237384,53.039,0.868254082,..,..,..,..,..,..,..
Ecuador,ECU,1981,..,..,29.91527369,..,15.49144586,5.61286412,..,4271960,52.112,0.812664062,..,..,..,..,..,..,..
Ecuador,ECU,1982,..,..,32.41294559,..,-9.182174017,0.614845354,..,4304098,51.182,0.74948538,..,..,..,..,..,22.47055,..
Ecuador,ECU,1983,..,..,30.87601734,..,-13.64482526,-0.336868771,..,4341793,50.342,0.871980432,..,..,..,..,..,..,..
Ecuador,ECU,1984,..,..,33.05830053,..,-3.921354917,2.625273268,..,4382997,49.562,0.944534054,..,..,30.67343,..,..,..,..
Ecuador,ECU,1985,..,..,35.7173094,..,-2.440139639,3.935001412,..,4422901,48.785,0.906307866,..,..,35.25264,..,..,..,..
Ecuador,ECU,1986,..,..,33.11060448,..,-13.6904244,3.464782516,..,4461038,48.007,0.858565874,..,..,34.6522,..,..,..,..
Ecuador,ECU,1987,..,..,37.73072285,..,-8.701013985,-0.259098708,..,4497506,47.231,0.814154654,..,..,..,..,..,..,..
Ecuador,ECU,1988,..,..,42.66230148,..,-11.6138012,5.89046729,..,4531857,46.454,0.760876835,..,..,..,..,..,..,..
Ecuador,ECU,1989,..,..,45.11298119,..,5.367978414,1.005777946,..,4564486,45.682,0.71741226,..,..,..,..,..,..,..
Ecuador,ECU,1990,..,..,44.59491229,..,5.813629203,3.679914053,8293.738243,4594712,44.91,0.660016515,..,..,..,..,..,42.85714,..
Ecuador,ECU,1991,..,..,45.19663998,..,6.889320383,4.291342398,8450.15223,4638364,44.291,0.945564084,..,..,..,..,..,..,..
Ecuador,ECU,1992,..,..,44.80654365,..,4.303229428,2.114310675,8432.620234,4690878,43.774,1.12580539,..,..,..,..,..,..,..
Ecuador,ECU,1993,..,..,43.17121842,..,2.64177089,1.973218079,8406.553071,4741930,43.26,1.082445407,..,..,..,..,..,..,..
Ecuador,ECU,1994,..,..,43.7777475,..,15.00871935,4.258250468,8571.737681,4790972,42.746,1.028908776,..,..,..,..,..,..,..
Ecuador,ECU,1995,89.830167,78.78121028,45.91127073,..,5.222553228,2.252548774,8575.675664,4837991,42.234,0.976623832,..,..,40.13078,..,..,..,..
Ecuador,ECU,1996,91.92646027,81.98750546,44.21570268,..,1.490154815,1.731747514,8539.33434,4882915,41.723,0.924282568,..,..,..,..,..,..,..
Ecuador,ECU,1997,92.32530212,82.68424377,45.01718632,..,7.006173042,4.327864764,8723.832677,4925791,41.215,0.874249327,..,..,..,..,..,..,..
Ecuador,ECU,1998,92.726642,82.67790173,43.39510795,..,-3.782679235,3.266529404,8826.386999,4965867,40.709,0.810303374,..,..,..,..,..,..,..
Ecuador,ECU,1999,93.071434,83.82292033,49.2012508,..,-26.29999283,-4.739385791,8243.407072,5002228,40.204,0.729550857,..,8.32021,39.64045,..,..,..,..
Ecuador,ECU,2000,93.52298737,85.06354427,59.4646993,..,-7.714066764,1.091801564,8176.344448,5034533,39.701,0.643735794,..,5.38598,34.556,..,..,..,..
Ecuador,ECU,2001,93.90853882,85.89145255,50.74505716,..,28.41427846,4.0156299,8350.880802,5062679,39.201,0.557501871,..,..,..,..,..,..,..
Ecuador,ECU,2002,94.27980804,86.75663349,49.37654964,..,12.08527442,4.096776659,8541.672307,5110442,38.882,0.939010771,..,..,..,..,..,..,..
Ecuador,ECU,2003,94.973044,88.12867431,47.24163069,..,10.59308704,2.722877337,8625.792511,5171926,38.684,1.195925546,..,..,..,..,..,..,..
Ecuador,ECU,2004,94.96161652,88.37709156,50.66524037,..,4.261845701,8.211020917,9178.419426,5232706,38.486,1.168339089,..,..,..,..,..,..,..
Ecuador,ECU,2005,95.83265,89.64994326,56.0998297,..,7.732711011,5.291308267,9503.68919,5293779,38.289,1.160381367,..,..,..,..,..,..,..
Ecuador,ECU,2006,96.315259,91.09749473,59.70978319,..,8.000910822,4.403526434,9757.371633,5355641,38.093,1.161804039,..,..,..,..,..,..,..
Ecuador,ECU,2007,96.812618,92.18968316,62.58713843,..,6.650502273,2.190063972,9805.649155,5417823,37.896,1.15436763,..,..,..,10.99274,10.16508,42.6656,..
Ecuador,ECU,2008,97.206576,93.27339568,68.05694738,..,13.8473189,6.3571306,10257.40034,5479974,37.7,1.140628218,..,..,..,10.06471,9.77863,42.67126,..
Ecuador,ECU,2009,96.470862,92.28255591,52.10484902,..,0.655537559,0.566491592,10148.8577,5541148,37.505,1.110134309,..,4.38387,10.7351,10.25636,9.97227,42.73693,..
Ecuador,ECU,2010,97.462142,93.67670298,60.30323871,..,7.46507997,3.525298669,10340.96823,5600648,37.31,1.068060582,..,4.26581,10.43589,10.77746,10.26979,44.47531,..
Ecuador,ECU,2011,96.872699,91.9487327,64.49023889,..,5.662656747,7.868140919,10984.28521,5662950,37.149,1.106265252,..,4.5863,11.13749,9.47306,9.62137,44.86149,..
Ecuador,ECU,2012,97.194929,93.05280471,61.75111241,..,4.985253061,5.641962067,11431.3734,5727275,37.012,1.129489257,..,4.45934,11.31255,10.90255,10.94832,46.48732,..
Ecuador,ECU,2013,98.034674,95.4451384,59.60615606,..,3.095049013,4.946511267,11818.58608,5792131,36.875,1.126042181,..,5.08401,12.17537,11.40686,11.51803,47.63675,..
Ecuador,ECU,2014,98.976067,97.50285325,57.70816899,..,3.030703069,3.788868549,12078.46984,5860546,36.739,1.174250108,..,4.94326,11.44026,10.12248,10.42981,48.24481,..
Ecuador,ECU,2015,98.825883,97.0184028,45.24387715,..,-2.491020758,0.098872608,11896.37663,5933924,36.602,1.244294093,..,5.07928,12.11141,11.37086,12.08024,52.12162,..
Ecuador,ECU,2016,98.7,96.78349147,38.52134034,..,1.901646775,-1.226383985,11551.61667,6013650,36.466,1.33461711,..,5.2853,..,10.96137,11.71864,51.86497,..
Ecuador,ECU,2017,99.2,97.79796324,42.42172139,..,1.946398244,2.368386526,11617.90876,6098122,36.33,1.394896959,..,..,..,10.71445,12.16327,52.48503,..
Ecuador,ECU,2018,100,100,46.36213095,..,1.818873571,1.289291933,11561.74921,6180950,36.179,1.349112641,..,..,..,..,..,..,..
Ecuador,ECU,2019,..,..,46.7399136,..,-0.171087541,0.053718829,11375.33118,6256951,36.014,1.222102442,..,..,..,..,..,..,..
Dominican Republic,DOM,1960,..,..,44.40811024,..,..,..,..,2299665,69.809,..,..,..,..,..,..,..,..
Dominican Republic,DOM,1961,..,..,39.59637988,..,-0.417940394,-2.31324875,..,2346518,68.888,2.016906707,..,..,..,..,..,..,..
Dominican Republic,DOM,1962,..,..,48.05242082,..,7.640188931,17.04724093,..,2391687,67.926,1.906644746,..,..,..,..,..,..,..
Dominican Republic,DOM,1963,..,..,46.70493694,..,7.190403125,6.50290263,..,2435641,66.948,1.821099156,..,..,..,..,..,..,..
Dominican Republic,DOM,1964,..,..,47.72816378,..,2.106255913,6.764865116,..,2477979,65.954,1.723334235,..,..,..,..,..,..,..
Dominican Republic,DOM,1965,..,..,36.57245806,..,-1.05685934,-12.48183392,..,2518531,64.948,1.623248645,..,..,..,..,..,..,..
Dominican Republic,DOM,1966,..,..,41.68106515,..,-2.35871004,13.46334483,..,2556950,63.927,1.513934691,..,..,..,..,..,..,..
Dominican Republic,DOM,1967,..,..,43.09045226,..,1.786307542,3.327542288,..,2593177,62.894,1.406862298,..,..,..,..,..,..,..
Dominican Republic,DOM,1968,..,..,45.13020109,..,4.032527887,0.238860485,..,2626987,61.847,1.295379715,..,..,..,..,..,..,..
Dominican Republic,DOM,1969,..,..,44.59162942,..,2.830483906,10.89144583,..,2658553,60.793,1.194442774,..,..,..,..,..,..,..
Dominican Republic,DOM,1970,..,..,45.88269163,..,2.111706325,18.22668288,..,2687503,59.726,1.083051991,..,..,19.54421,..,..,12.4,..
Dominican Republic,DOM,1971,..,..,45.71554593,..,1.184239425,10.87146607,..,2713812,58.649,0.974177883,..,..,..,..,..,..,..
Dominican Republic,DOM,1972,..,..,45.91965764,13.8522693,8.027382235,10.39416408,..,2737385,57.563,0.864879656,..,..,..,..,..,..,..
Dominican Republic,DOM,1973,..,..,49.53495891,13.43824633,4.506396753,12.89576373,..,2758402,56.473,0.764844142,..,..,..,..,..,..,..
Dominican Republic,DOM,1974,..,..,60.59158182,14.42048057,17.70917739,6.001902902,..,2776557,55.374,0.656014439,..,..,..,..,..,..,..
Dominican Republic,DOM,1975,..,..,61.11392662,16.08135141,16.94678889,5.193253357,..,2792046,54.271,0.556298948,..,..,..,..,..,..,..
Dominican Republic,DOM,1976,..,..,51.47061941,13.26331773,2.867251449,6.728122643,..,2804705,53.162,0.452370369,..,..,..,..,..,..,..
Dominican Republic,DOM,1977,..,..,49.35199174,12.53733296,10.57635585,4.981783949,..,2814712,52.052,0.35615832,..,..,..,..,..,..,..
Dominican Republic,DOM,1978,..,..,48.11278029,11.35096316,1.048058864,2.140684677,..,2821812,50.939,0.251928449,..,..,..,..,..,..,..
Dominican Republic,DOM,1979,..,..,53.79393431,11.03149778,11.11078412,4.531399217,..,2825973,49.825,0.147349828,..,..,..,..,..,..,..
Dominican Republic,DOM,1980,..,..,54.41492584,10.30718945,13.88440442,7.968738509,..,2827093,48.71,0.039624516,..,..,..,..,..,..,..
Dominican Republic,DOM,1981,..,..,50.61522407,9.712615556,7.242219267,4.279867479,..,2825433,47.599,-0.058734805,..,..,..,..,..,..,..
Dominican Republic,DOM,1982,..,..,41.07497713,7.978324503,7.512025239,1.69870863,..,2848818,46.95,0.824254422,..,..,22.29934,..,..,..,..
Dominican Republic,DOM,1983,..,..,41.34118969,8.457150294,6.596398252,4.627946349,..,2893816,46.677,1.567187496,..,..,21.62416,..,..,..,..
Dominican Republic,DOM,1984,..,..,51.74349727,9.022770398,24.18429047,1.252895975,..,2938192,46.404,1.521837983,..,..,21.98374,..,..,..,..
Dominican Republic,DOM,1985,..,..,56.99711498,9.69124559,38.36728914,-2.122534978,..,2982078,46.132,1.482594675,..,..,21.36869,..,..,..,..
Dominican Republic,DOM,1986,..,..,49.42608278,11.28189554,9.387271077,3.5219932,..,3025367,45.86,1.44120335,..,..,..,..,..,..,..
Dominican Republic,DOM,1987,..,..,58.05647307,11.2446214,14.42294875,10.11736736,..,3068042,45.588,1.400716667,..,..,..,..,..,..,..
Dominican Republic,DOM,1988,..,..,71.35252736,11.70088735,43.53587149,2.155963331,..,3110237,45.316,1.365935596,..,..,..,..,..,..,..
Dominican Republic,DOM,1989,..,..,69.47267709,12.3845918,23.60881042,4.400538815,..,3152199,45.045,1.340137545,..,..,..,..,..,..,..
Dominican Republic,DOM,1990,..,..,69.19841368,10.29678928,50.45926308,-5.454312395,6203.205201,3193951,44.774,1.315840389,..,..,..,..,..,..,..
Dominican Republic,DOM,1991,78.2,55.37917519,42.10738943,7.590817698,102.9614412,0.944138889,6143.851538,3235550,44.503,1.294022055,..,..,..,..,..,..,..
Dominican Republic,DOM,1992,82.07886505,65.38874475,80.46480154,10.87033538,5.568290059,11.22093274,6706.023417,3276932,44.233,1.270868986,..,..,..,..,..,..,..
Dominican Republic,DOM,1993,82.8731308,66.70244253,78.00289677,11.15446274,4.983763062,7.364513042,7068.111635,3317652,43.963,1.234968499,..,..,16.27149,..,..,..,..
Dominican Republic,DOM,1994,83.66859436,67.7576492,77.15790827,10.53415802,10.13587567,2.600354268,7122.376245,3323050,43.248,0.16257321,..,..,..,..,..,..,..
Dominican Republic,DOM,1995,84.46585846,68.7782304,73.89795938,10.57462484,9.652386002,5.685430737,7396.834424,3315517,42.402,-0.226946666,..,..,13.88512,..,..,..,..
Dominican Republic,DOM,1996,85.26551056,69.86320613,72.64249087,10.34434253,3.669736843,5.977825114,7707.398103,3305089,41.559,-0.315016741,..,..,12.75269,..,..,..,..
Dominican Republic,DOM,1997,86.06816101,71.02828365,74.23323717,11.40878793,9.451332812,8.885269066,8255.564811,3292294,40.724,-0.38788156,..,..,..,..,..,..,..
Dominican Republic,DOM,1998,86.87355804,72.27979788,75.91130271,11.43166966,6.504701252,6.714477712,8670.438902,3276981,39.893,-0.466201453,..,..,..,..,..,..,..
Dominican Republic,DOM,1999,91,78.67832724,76.30275328,11.52929548,3.834154402,5.940049136,9043.603203,3259470,39.067,-0.535796624,..,..,..,..,..,..,..
Dominican Republic,DOM,2000,88.764932,76.15837269,79.3003931,12.16441366,7.207762797,4.66176228,9322.134794,3240026,38.247,-0.598325101,..,..,..,..,..,..,..
Dominican Republic,DOM,2001,89.791362,77.82799638,70.51056781,13.38050699,6.040738836,2.459516368,9410.030295,3218886,37.435,-0.65460175,..,..,..,..,..,..,..
Dominican Republic,DOM,2002,89.749814,77.76927236,68.7232829,13.21672761,6.920668849,4.495103403,9690.597765,3195871,36.629,-0.717567283,..,..,..,..,..,..,..
